annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;risque;nb_jours_arret_travail;nb_jours_arret_travail_txt
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0240Z;Services de soutien à l'exploitation forestière;0240Z - Services de soutien à l'exploitation forestière;Maladies professionnelles;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0240Z;Services de soutien à l'exploitation forestière;0240Z - Services de soutien à l'exploitation forestière;Tous risques confondus;1199;1199
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0311Z;Pêche en mer;0311Z - Pêche en mer;Accidents de trajet;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0311Z;Pêche en mer;0311Z - Pêche en mer;Accidents du travail;1467;1467
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0311Z;Pêche en mer;0311Z - Pêche en mer;Maladies professionnelles;739;739
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0311Z;Pêche en mer;0311Z - Pêche en mer;Tous risques confondus;2206;2206
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0312Z;Pêche en eau douce;0312Z - Pêche en eau douce;Accidents de trajet;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0312Z;Pêche en eau douce;0312Z - Pêche en eau douce;Accidents du travail;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0312Z;Pêche en eau douce;0312Z - Pêche en eau douce;Maladies professionnelles;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0312Z;Pêche en eau douce;0312Z - Pêche en eau douce;Tous risques confondus;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0321Z;Aquaculture en mer;0321Z - Aquaculture en mer;Accidents de trajet;224;224
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0321Z;Aquaculture en mer;0321Z - Aquaculture en mer;Accidents du travail;241;241
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0321Z;Aquaculture en mer;0321Z - Aquaculture en mer;Maladies professionnelles;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0321Z;Aquaculture en mer;0321Z - Aquaculture en mer;Tous risques confondus;465;465
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0322Z;Aquaculture en eau douce;0322Z - Aquaculture en eau douce;Accidents de trajet;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0322Z;Aquaculture en eau douce;0322Z - Aquaculture en eau douce;Accidents du travail;183;183
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0322Z;Aquaculture en eau douce;0322Z - Aquaculture en eau douce;Maladies professionnelles;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0322Z;Aquaculture en eau douce;0322Z - Aquaculture en eau douce;Tous risques confondus;183;183
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;TOUS;Total Agriculture, sylviculture et pêche;Total Agriculture, sylviculture et pêche;Accidents de trajet;2099;2099
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;TOUS;Total Agriculture, sylviculture et pêche;Total Agriculture, sylviculture et pêche;Accidents du travail;30744;30744
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;TOUS;Total Agriculture, sylviculture et pêche;Total Agriculture, sylviculture et pêche;Maladies professionnelles;8854;8854
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;TOUS;Total Agriculture, sylviculture et pêche;Total Agriculture, sylviculture et pêche;Tous risques confondus;41697;41697
2015;B;Industries extractives;B - Industries extractives;0510Z;Extraction de houille;0510Z - Extraction de houille;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0510Z;Extraction de houille;0510Z - Extraction de houille;Accidents du travail;0;0
2015;B;Industries extractives;B - Industries extractives;0510Z;Extraction de houille;0510Z - Extraction de houille;Maladies professionnelles;;NS
2015;B;Industries extractives;B - Industries extractives;0510Z;Extraction de houille;0510Z - Extraction de houille;Tous risques confondus;;NS
2015;B;Industries extractives;B - Industries extractives;0520Z;Extraction de lignite;0520Z - Extraction de lignite;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0520Z;Extraction de lignite;0520Z - Extraction de lignite;Accidents du travail;0;0
2015;B;Industries extractives;B - Industries extractives;0520Z;Extraction de lignite;0520Z - Extraction de lignite;Maladies professionnelles;0;0
2015;B;Industries extractives;B - Industries extractives;0520Z;Extraction de lignite;0520Z - Extraction de lignite;Tous risques confondus;0;0
2015;B;Industries extractives;B - Industries extractives;0610Z;Extraction de pétrole brut;0610Z - Extraction de pétrole brut;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0610Z;Extraction de pétrole brut;0610Z - Extraction de pétrole brut;Accidents du travail;67;67
2015;B;Industries extractives;B - Industries extractives;0610Z;Extraction de pétrole brut;0610Z - Extraction de pétrole brut;Maladies professionnelles;0;0
2015;B;Industries extractives;B - Industries extractives;0610Z;Extraction de pétrole brut;0610Z - Extraction de pétrole brut;Tous risques confondus;67;67
2015;B;Industries extractives;B - Industries extractives;0620Z;Extraction de gaz naturel;0620Z - Extraction de gaz naturel;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0620Z;Extraction de gaz naturel;0620Z - Extraction de gaz naturel;Accidents du travail;0;0
2015;B;Industries extractives;B - Industries extractives;0620Z;Extraction de gaz naturel;0620Z - Extraction de gaz naturel;Maladies professionnelles;;NS
2015;B;Industries extractives;B - Industries extractives;0620Z;Extraction de gaz naturel;0620Z - Extraction de gaz naturel;Tous risques confondus;;NS
2015;B;Industries extractives;B - Industries extractives;0710Z;Extraction de minerais de fer;0710Z - Extraction de minerais de fer;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0710Z;Extraction de minerais de fer;0710Z - Extraction de minerais de fer;Accidents du travail;0;0
2015;B;Industries extractives;B - Industries extractives;0710Z;Extraction de minerais de fer;0710Z - Extraction de minerais de fer;Maladies professionnelles;;NS
2015;B;Industries extractives;B - Industries extractives;0710Z;Extraction de minerais de fer;0710Z - Extraction de minerais de fer;Tous risques confondus;;NS
2015;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Accidents du travail;0;0
2015;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Maladies professionnelles;0;0
2015;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Tous risques confondus;0;0
2015;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Accidents du travail;1099;1099
2015;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Maladies professionnelles;0;0
2015;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Tous risques confondus;1099;1099
2015;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Accidents de trajet;1288;1288
2015;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Accidents du travail;12389;12389
2015;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Maladies professionnelles;4076;4076
2015;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Tous risques confondus;17753;17753
2015;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Accidents de trajet;2554;2554
2015;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Accidents du travail;29037;29037
2015;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Maladies professionnelles;7442;7442
2015;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Tous risques confondus;39033;39033
2015;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Accidents du travail;335;335
2015;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Maladies professionnelles;728;728
2015;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Tous risques confondus;1063;1063
2015;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Accidents du travail;810;810
2015;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Maladies professionnelles;337;337
2015;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Tous risques confondus;1147;1147
2015;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Accidents du travail;340;340
2015;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Maladies professionnelles;0;0
2015;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Tous risques confondus;340;340
2015;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Accidents du travail;504;504
2015;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Maladies professionnelles;956;956
2015;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Tous risques confondus;1460;1460
2015;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Accidents de trajet;69;69
2015;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Accidents du travail;68;68
2015;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Maladies professionnelles;0;0
2015;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Tous risques confondus;137;137
2015;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Accidents de trajet;0;0
2015;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Accidents du travail;70;70
2015;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Maladies professionnelles;0;0
2015;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Tous risques confondus;70;70
2015;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Accidents de trajet;3911;3911
2015;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Accidents du travail;44719;44719
2015;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Maladies professionnelles;13584;13584
2015;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Tous risques confondus;62214;62214
2015;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Accidents de trajet;12948;12948
2015;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Accidents du travail;168414;168414
2015;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Maladies professionnelles;202314;202314
2015;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Tous risques confondus;383676;383676
2015;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;Accidents de trajet;5680;5680
2015;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;Accidents du travail;68876;68876
2015;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;Maladies professionnelles;151694;151694
