annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;ordre_taille_entreprise;taille_entreprise;nb_entreprises;nb_salaries;nb_salaries_int;nb_entreprises_int
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4741Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;4741Z - Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;4;'50-149;33;2625;2625;33
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4741Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;4741Z - Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;5;'150-199;NS;NS;;
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4741Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;4741Z - Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;6;'200-499;NS;NS;;
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4741Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;4741Z - Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;7;'500 et plus;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4741Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;4741Z - Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;;'Toutes tranches d'effectifs confondues;3040;12271;12271;3040
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;1;'Moins de 10;2901;9198;9198;2901
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;2;'10-19;395;4903;4903;395
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;3;'20-49;58;1573;1573;58
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;4;'50-149;10;750;750;10
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;5;'150-199;NS;NS;;
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;6;'200-499;NS;NS;;
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;7;'500 et plus;NS;NS;;
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;4742Z - Commerce de détail de matériels de télécommunication en magasin spécialisé;;'Toutes tranches d'effectifs confondues;3369;20266;20266;3369
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;1;'Moins de 10;772;1839;1839;772
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;2;'10-19;41;529;529;41
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;3;'20-49;53;1973;1973;53
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;4;'50-149;25;1769;1769;25
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;5;'150-199;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;6;'200-499;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;7;'500 et plus;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;4743Z - Commerce de détail de matériels audio et vidéo en magasin spécialisé;;'Toutes tranches d'effectifs confondues;891;6110;6110;891
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;1;'Moins de 10;2902;6078;6078;2902
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;2;'10-19;71;911;911;71
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;3;'20-49;11;298;298;11
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;4;'50-149;4;319;319;4
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;5;'150-199;NS;NS;;
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;6;'200-499;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;7;'500 et plus;NS;NS;;
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4751Z;Commerce de détail de textiles en magasin spécialisé;4751Z - Commerce de détail de textiles en magasin spécialisé;;'Toutes tranches d'effectifs confondues;2989;7795;7795;2989
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);1;'Moins de 10;4095;10589;10589;4095
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);2;'10-19;205;2629;2629;205
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);3;'20-49;40;1099;1099;40
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4;'50-149;9;645;645;9
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);5;'150-199;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);6;'200-499;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);7;'500 et plus;0;0;0;0
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);4752A - Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);;'Toutes tranches d'effectifs confondues;4349;14962;14962;4349
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);4752B - Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);1;'Moins de 10;1351;5442;5442;1351
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);4752B - Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);2;'10-19;659;9048;9048;659
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);4752B - Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);3;'20-49;475;14395;14395;475
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);4752B - Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);4;'50-149;318;29141;29141;318
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);4752B - Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);5;'150-199;40;6759;6759;40
2017;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);4752B - Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);6;'200-499;NS;NS;;
