annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;nb_MP_psy;nb_mp_psy_int
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4520A;Entretien et réparation de véhicules automobiles légers;4520A - Entretien et réparation de véhicules automobiles légers;4;4
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4520B;Entretien et réparation d'autres véhicules automobiles;4520B - Entretien et réparation d'autres véhicules automobiles;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4531Z;Commerce de gros d'équipements automobiles;4531Z - Commerce de gros d'équipements automobiles;5;5
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4532Z;Commerce de détail d'équipements automobiles;4532Z - Commerce de détail d'équipements automobiles;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4540Z;Commerce et réparation de motocycles;4540Z - Commerce et réparation de motocycles;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4611Z;Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis;4611Z - Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4612A;Centrales d'achat de carburant;4612A - Centrales d'achat de carburant;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4612B;Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques;4612B - Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4613Z;Intermédiaires du commerce en bois et matériaux de construction;4613Z - Intermédiaires du commerce en bois et matériaux de construction;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4614Z;Intermédiaires du commerce en machines, équipements industriels, navires et avions;4614Z - Intermédiaires du commerce en machines, équipements industriels, navires et avions;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4615Z;Intermédiaires du commerce en meubles, articles de ménage et quincaillerie;4615Z - Intermédiaires du commerce en meubles, articles de ménage et quincaillerie;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4616Z;Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir;4616Z - Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4617A;Centrales d'achat alimentaires;4617A - Centrales d'achat alimentaires;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4617B;Autres intermédiaires du commerce en denrées, boissons et tabac;4617B - Autres intermédiaires du commerce en denrées, boissons et tabac;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4618Z;Intermédiaires spécialisés dans le commerce d'autres produits spécifiques;4618Z - Intermédiaires spécialisés dans le commerce d'autres produits spécifiques;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4619A;Centrales d'achat non alimentaires;4619A - Centrales d'achat non alimentaires;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4619B;Autres intermédiaires du commerce en produits divers;4619B - Autres intermédiaires du commerce en produits divers;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4621Z;Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail;4621Z - Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4622Z;Commerce de gros (commerce interentreprises) de fleurs et plantes;4622Z - Commerce de gros (commerce interentreprises) de fleurs et plantes;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4623Z;Commerce de gros (commerce interentreprises) d'animaux vivants;4623Z - Commerce de gros (commerce interentreprises) d'animaux vivants;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4624Z;Commerce de gros (commerce interentreprises) de cuirs et peaux;4624Z - Commerce de gros (commerce interentreprises) de cuirs et peaux;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4631Z;Commerce de gros (commerce interentreprises) de fruits et légumes;4631Z - Commerce de gros (commerce interentreprises) de fruits et légumes;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4632A;Commerce de gros (commerce interentreprises) de viandes de boucherie;4632A - Commerce de gros (commerce interentreprises) de viandes de boucherie;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4632B;Commerce de gros (commerce interentreprises) de produits à base de viande;4632B - Commerce de gros (commerce interentreprises) de produits à base de viande;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4632C;Commerce de gros (commerce interentreprises) de volailles et gibier;4632C - Commerce de gros (commerce interentreprises) de volailles et gibier;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4633Z;Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles;4633Z - Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4634Z;Commerce de gros (commerce interentreprises) de boissons;4634Z - Commerce de gros (commerce interentreprises) de boissons;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4635Z;Commerce de gros (commerce interentreprises) de produits à base de tabac;4635Z - Commerce de gros (commerce interentreprises) de produits à base de tabac;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4636Z;Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie;4636Z - Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4637Z;Commerce de gros (commerce interentreprises) de café, thé, cacao et épices;4637Z - Commerce de gros (commerce interentreprises) de café, thé, cacao et épices;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4638A;Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques;4638A - Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques;2;2
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4638B;Commerce de gros (commerce interentreprises) alimentaire spécialisé divers;4638B - Commerce de gros (commerce interentreprises) alimentaire spécialisé divers;4;4
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4639A;Commerce de gros (commerce interentreprises) de produits surgelés;4639A - Commerce de gros (commerce interentreprises) de produits surgelés;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4639B;Commerce de gros (commerce interentreprises) alimentaire non spécialisé;4639B - Commerce de gros (commerce interentreprises) alimentaire non spécialisé;3;3
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4641Z;Commerce de gros (commerce interentreprises) de textiles;4641Z - Commerce de gros (commerce interentreprises) de textiles;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4642Z;Commerce de gros (commerce interentreprises) d'habillement et de chaussures;4642Z - Commerce de gros (commerce interentreprises) d'habillement et de chaussures;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4643Z;Commerce de gros (commerce interentreprises) d'appareils électroménagers;4643Z - Commerce de gros (commerce interentreprises) d'appareils électroménagers;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4644Z;Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien;4644Z - Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4645Z;Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté;4645Z - Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté;2;2
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4646Z;Commerce de gros (commerce interentreprises) de produits pharmaceutiques;4646Z - Commerce de gros (commerce interentreprises) de produits pharmaceutiques;12;12
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4647Z;Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage;4647Z - Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage;1;1
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4648Z;Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie;4648Z - Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie;0;0
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4649Z;Commerce de gros (commerce interentreprises) d'autres biens domestiques;4649Z - Commerce de gros (commerce interentreprises) d'autres biens domestiques;6;6
2022;G;"Commerce ; réparation d'automobiles et de motocycles";"G - Commerce ; réparation d'automobiles et de motocycles";4651Z;Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels;4651Z - Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels;1;1
