annee;code_NAF5;libelle_NAF5;libelle_cause_TR
2024;2630Z;Fabrication d'équipements de communication;Perte d'équilibre avec chute
2024;2630Z;Fabrication d'équipements de communication;Perte d'équilibre sans chute
2024;2630Z;Fabrication d'équipements de communication;Perte de contrôle d'un véhicule
2024;2630Z;Fabrication d'équipements de communication;Violence et agression
2024;2640Z;Fabrication de produits électroniques grand public;Autres causes
2024;2640Z;Fabrication de produits électroniques grand public;Chute de hauteur
2024;2640Z;Fabrication de produits électroniques grand public;Entrainé par quelque chose ou quelqu'un
2024;2640Z;Fabrication de produits électroniques grand public;Geste intempestif
2024;2640Z;Fabrication de produits électroniques grand public;Perte d'équilibre avec chute
2024;2640Z;Fabrication de produits électroniques grand public;Perte d'équilibre sans chute
2024;2640Z;Fabrication de produits électroniques grand public;Perte de contrôle d'un véhicule
2024;2640Z;Fabrication de produits électroniques grand public;Violence et agression
2024;2651A;Fabrication d'équipements d'aide à la navigation;Autres causes
2024;2651A;Fabrication d'équipements d'aide à la navigation;Chute de hauteur
2024;2651A;Fabrication d'équipements d'aide à la navigation;Entrainé par quelque chose ou quelqu'un
2024;2651A;Fabrication d'équipements d'aide à la navigation;Geste intempestif
2024;2651A;Fabrication d'équipements d'aide à la navigation;Perte d'équilibre avec chute
2024;2651A;Fabrication d'équipements d'aide à la navigation;Perte d'équilibre sans chute
2024;2651A;Fabrication d'équipements d'aide à la navigation;Perte de contrôle d'un véhicule
2024;2651A;Fabrication d'équipements d'aide à la navigation;Violence et agression
2024;2651B;Fabrication d'instrumentation scientifique et technique;Autres causes
2024;2651B;Fabrication d'instrumentation scientifique et technique;Chute de hauteur
2024;2651B;Fabrication d'instrumentation scientifique et technique;Entrainé par quelque chose ou quelqu'un
2024;2651B;Fabrication d'instrumentation scientifique et technique;Geste intempestif
2024;2651B;Fabrication d'instrumentation scientifique et technique;Perte d'équilibre avec chute
2024;2651B;Fabrication d'instrumentation scientifique et technique;Perte d'équilibre sans chute
2024;2651B;Fabrication d'instrumentation scientifique et technique;Perte de contrôle d'un véhicule
2024;2651B;Fabrication d'instrumentation scientifique et technique;Violence et agression
2024;2652Z;Horlogerie;Autres causes
2024;2652Z;Horlogerie;Chute de hauteur
2024;2652Z;Horlogerie;Entrainé par quelque chose ou quelqu'un
2024;2652Z;Horlogerie;Geste intempestif
2024;2652Z;Horlogerie;Perte d'équilibre avec chute
2024;2652Z;Horlogerie;Perte d'équilibre sans chute
2024;2652Z;Horlogerie;Perte de contrôle d'un véhicule
2024;2652Z;Horlogerie;Violence et agression
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Autres causes
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Chute de hauteur
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Entrainé par quelque chose ou quelqu'un
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Geste intempestif
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Perte d'équilibre avec chute
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Perte d'équilibre sans chute
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Perte de contrôle d'un véhicule
2024;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Violence et agression
2024;2670Z;Fabrication de matériels optique et photographique;Autres causes
2024;2670Z;Fabrication de matériels optique et photographique;Chute de hauteur
2024;2670Z;Fabrication de matériels optique et photographique;Entrainé par quelque chose ou quelqu'un
2024;2670Z;Fabrication de matériels optique et photographique;Geste intempestif
2024;2670Z;Fabrication de matériels optique et photographique;Perte d'équilibre avec chute
2024;2670Z;Fabrication de matériels optique et photographique;Perte d'équilibre sans chute
2024;2670Z;Fabrication de matériels optique et photographique;Perte de contrôle d'un véhicule
2024;2670Z;Fabrication de matériels optique et photographique;Violence et agression
2024;2680Z;Fabrication de supports magnétiques et optiques;Autres causes
2024;2680Z;Fabrication de supports magnétiques et optiques;Chute de hauteur
2024;2680Z;Fabrication de supports magnétiques et optiques;Entrainé par quelque chose ou quelqu'un
2024;2680Z;Fabrication de supports magnétiques et optiques;Geste intempestif
2024;2680Z;Fabrication de supports magnétiques et optiques;Perte d'équilibre avec chute
2024;2680Z;Fabrication de supports magnétiques et optiques;Perte d'équilibre sans chute
2024;2680Z;Fabrication de supports magnétiques et optiques;Perte de contrôle d'un véhicule
2024;2680Z;Fabrication de supports magnétiques et optiques;Violence et agression
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Autres causes
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Chute de hauteur
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Entrainé par quelque chose ou quelqu'un
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Geste intempestif
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Perte d'équilibre avec chute
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Perte d'équilibre sans chute
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Perte de contrôle d'un véhicule
2024;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Violence et agression
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Autres causes
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Chute de hauteur
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Entrainé par quelque chose ou quelqu'un
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Geste intempestif
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Perte d'équilibre avec chute
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Perte d'équilibre sans chute
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Perte de contrôle d'un véhicule
2024;2712Z;Fabrication de matériel de distribution et de commande électrique;Violence et agression
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Autres causes
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Chute de hauteur
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Entrainé par quelque chose ou quelqu'un
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Geste intempestif
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Perte d'équilibre avec chute
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Perte d'équilibre sans chute
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Perte de contrôle d'un véhicule
2024;2720Z;Fabrication de piles et d'accumulateurs électriques;Violence et agression
2024;2731Z;Fabrication de câbles de fibres optiques;Autres causes
2024;2731Z;Fabrication de câbles de fibres optiques;Chute de hauteur
2024;2731Z;Fabrication de câbles de fibres optiques;Entrainé par quelque chose ou quelqu'un
2024;2731Z;Fabrication de câbles de fibres optiques;Geste intempestif
2024;2731Z;Fabrication de câbles de fibres optiques;Perte d'équilibre avec chute
2024;2731Z;Fabrication de câbles de fibres optiques;Perte d'équilibre sans chute
2024;2731Z;Fabrication de câbles de fibres optiques;Perte de contrôle d'un véhicule
2024;2731Z;Fabrication de câbles de fibres optiques;Violence et agression
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Autres causes
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Chute de hauteur
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Entrainé par quelque chose ou quelqu'un
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Geste intempestif
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Perte d'équilibre avec chute
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Perte d'équilibre sans chute
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Perte de contrôle d'un véhicule
2024;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Violence et agression
2024;2733Z;Fabrication de matériel d'installation électrique;Autres causes
2024;2733Z;Fabrication de matériel d'installation électrique;Chute de hauteur
2024;2733Z;Fabrication de matériel d'installation électrique;Entrainé par quelque chose ou quelqu'un
2024;2733Z;Fabrication de matériel d'installation électrique;Geste intempestif
2024;2733Z;Fabrication de matériel d'installation électrique;Perte d'équilibre avec chute
2024;2733Z;Fabrication de matériel d'installation électrique;Perte d'équilibre sans chute
2024;2733Z;Fabrication de matériel d'installation électrique;Perte de contrôle d'un véhicule
2024;2733Z;Fabrication de matériel d'installation électrique;Violence et agression
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Autres causes
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Chute de hauteur
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Entrainé par quelque chose ou quelqu'un
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Geste intempestif
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Perte d'équilibre avec chute
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Perte d'équilibre sans chute
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Perte de contrôle d'un véhicule
2024;2740Z;Fabrication d'appareils d'éclairage électrique;Violence et agression
2024;2751Z;Fabrication d'appareils électroménagers;Autres causes
2024;2751Z;Fabrication d'appareils électroménagers;Chute de hauteur
2024;2751Z;Fabrication d'appareils électroménagers;Entrainé par quelque chose ou quelqu'un
2024;2751Z;Fabrication d'appareils électroménagers;Geste intempestif
2024;2751Z;Fabrication d'appareils électroménagers;Perte d'équilibre avec chute
2024;2751Z;Fabrication d'appareils électroménagers;Perte d'équilibre sans chute
2024;2751Z;Fabrication d'appareils électroménagers;Perte de contrôle d'un véhicule
2024;2751Z;Fabrication d'appareils électroménagers;Violence et agression
2024;2752Z;Fabrication d'appareils ménagers non électriques;Autres causes
2024;2752Z;Fabrication d'appareils ménagers non électriques;Chute de hauteur
2024;2752Z;Fabrication d'appareils ménagers non électriques;Entrainé par quelque chose ou quelqu'un
2024;2752Z;Fabrication d'appareils ménagers non électriques;Geste intempestif
2024;2752Z;Fabrication d'appareils ménagers non électriques;Perte d'équilibre avec chute
2024;2752Z;Fabrication d'appareils ménagers non électriques;Perte d'équilibre sans chute
2024;2752Z;Fabrication d'appareils ménagers non électriques;Perte de contrôle d'un véhicule
2024;2752Z;Fabrication d'appareils ménagers non électriques;Violence et agression
2024;2790Z;Fabrication d'autres matériels électriques;Autres causes
2024;2790Z;Fabrication d'autres matériels électriques;Chute de hauteur
2024;2790Z;Fabrication d'autres matériels électriques;Entrainé par quelque chose ou quelqu'un
2024;2790Z;Fabrication d'autres matériels électriques;Geste intempestif
2024;2790Z;Fabrication d'autres matériels électriques;Perte d'équilibre avec chute
2024;2790Z;Fabrication d'autres matériels électriques;Perte d'équilibre sans chute
2024;2790Z;Fabrication d'autres matériels électriques;Perte de contrôle d'un véhicule
2024;2790Z;Fabrication d'autres matériels électriques;Violence et agression
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Autres causes
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Chute de hauteur
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Entrainé par quelque chose ou quelqu'un
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Geste intempestif
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Perte d'équilibre avec chute
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Perte d'équilibre sans chute
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Perte de contrôle d'un véhicule
2024;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Violence et agression
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Autres causes
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Chute de hauteur
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Entrainé par quelque chose ou quelqu'un
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Geste intempestif
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Perte d'équilibre avec chute
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Perte d'équilibre sans chute
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Perte de contrôle d'un véhicule
2024;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Violence et agression
2024;2813Z;Fabrication d'autres pompes et compresseurs;Autres causes
2024;2813Z;Fabrication d'autres pompes et compresseurs;Chute de hauteur
2024;2813Z;Fabrication d'autres pompes et compresseurs;Entrainé par quelque chose ou quelqu'un
2024;2813Z;Fabrication d'autres pompes et compresseurs;Geste intempestif
2024;2813Z;Fabrication d'autres pompes et compresseurs;Perte d'équilibre avec chute
2024;2813Z;Fabrication d'autres pompes et compresseurs;Perte d'équilibre sans chute
2024;2813Z;Fabrication d'autres pompes et compresseurs;Perte de contrôle d'un véhicule
