annee;code_NAF5;libelle_NAF5;partie_corps
2018;8542Z;Enseignement supérieur;poignet, main, doigt
2018;8542Z;Enseignement supérieur;genou
2018;8542Z;Enseignement supérieur;cheville, pied
2018;8542Z;Enseignement supérieur;dos
2018;8542Z;Enseignement supérieur;corps entier
2018;8542Z;Enseignement supérieur;association de plusieurs syndromes du tableau
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;épaule
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;coude
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;poignet, main, doigt
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;genou
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;cheville, pied
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;dos
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;corps entier
2018;8551Z;Enseignement de disciplines sportives et d'activités de loisirs;association de plusieurs syndromes du tableau
2018;8552Z;Enseignement culturel;épaule
2018;8552Z;Enseignement culturel;coude
2018;8552Z;Enseignement culturel;poignet, main, doigt
2018;8552Z;Enseignement culturel;genou
2018;8552Z;Enseignement culturel;cheville, pied
2018;8552Z;Enseignement culturel;dos
2018;8552Z;Enseignement culturel;corps entier
2018;8552Z;Enseignement culturel;association de plusieurs syndromes du tableau
2018;8553Z;Enseignement de la conduite;épaule
2018;8553Z;Enseignement de la conduite;coude
2018;8553Z;Enseignement de la conduite;poignet, main, doigt
2018;8553Z;Enseignement de la conduite;genou
2018;8553Z;Enseignement de la conduite;cheville, pied
2018;8553Z;Enseignement de la conduite;dos
2018;8553Z;Enseignement de la conduite;corps entier
2018;8553Z;Enseignement de la conduite;association de plusieurs syndromes du tableau
2018;8559A;Formation continue d'adultes;épaule
2018;8559A;Formation continue d'adultes;coude
2018;8559A;Formation continue d'adultes;poignet, main, doigt
2018;8559A;Formation continue d'adultes;genou
2018;8559A;Formation continue d'adultes;cheville, pied
2018;8559A;Formation continue d'adultes;dos
2018;8559A;Formation continue d'adultes;corps entier
2018;8559A;Formation continue d'adultes;association de plusieurs syndromes du tableau
2018;8559B;Autres enseignements;épaule
2018;8559B;Autres enseignements;coude
2018;8559B;Autres enseignements;poignet, main, doigt
2018;8559B;Autres enseignements;genou
2018;8559B;Autres enseignements;cheville, pied
2018;8559B;Autres enseignements;dos
2018;8559B;Autres enseignements;corps entier
2018;8559B;Autres enseignements;association de plusieurs syndromes du tableau
2018;8560Z;Activités de soutien à l'enseignement;épaule
2018;8560Z;Activités de soutien à l'enseignement;coude
2018;8560Z;Activités de soutien à l'enseignement;poignet, main, doigt
2018;8560Z;Activités de soutien à l'enseignement;genou
2018;8560Z;Activités de soutien à l'enseignement;cheville, pied
2018;8560Z;Activités de soutien à l'enseignement;dos
2018;8560Z;Activités de soutien à l'enseignement;corps entier
2018;8560Z;Activités de soutien à l'enseignement;association de plusieurs syndromes du tableau
2018;8610Z;Activités hospitalières;épaule
2018;8610Z;Activités hospitalières;coude
2018;8610Z;Activités hospitalières;poignet, main, doigt
2018;8610Z;Activités hospitalières;genou
2018;8610Z;Activités hospitalières;cheville, pied
2018;8610Z;Activités hospitalières;dos
2018;8610Z;Activités hospitalières;corps entier
2018;8610Z;Activités hospitalières;association de plusieurs syndromes du tableau
2018;8621Z;Activité des médecins généralistes;épaule
2018;8621Z;Activité des médecins généralistes;coude
2018;8621Z;Activité des médecins généralistes;poignet, main, doigt
2018;8621Z;Activité des médecins généralistes;genou
2018;8621Z;Activité des médecins généralistes;cheville, pied
2018;8621Z;Activité des médecins généralistes;dos
2018;8621Z;Activité des médecins généralistes;corps entier
2018;8621Z;Activité des médecins généralistes;association de plusieurs syndromes du tableau
2018;8622A;Activités de radiodiagnostic et de radiothérapie;épaule
2018;8622A;Activités de radiodiagnostic et de radiothérapie;coude
2018;8622A;Activités de radiodiagnostic et de radiothérapie;poignet, main, doigt
2018;8622A;Activités de radiodiagnostic et de radiothérapie;genou
2018;8622A;Activités de radiodiagnostic et de radiothérapie;cheville, pied
2018;8622A;Activités de radiodiagnostic et de radiothérapie;dos
2018;8622A;Activités de radiodiagnostic et de radiothérapie;corps entier
2018;8622A;Activités de radiodiagnostic et de radiothérapie;association de plusieurs syndromes du tableau
2018;8622B;Activités chirurgicales;épaule
2018;8622B;Activités chirurgicales;coude
2018;8622B;Activités chirurgicales;poignet, main, doigt
2018;8622B;Activités chirurgicales;genou
2018;8622B;Activités chirurgicales;cheville, pied
2018;8622B;Activités chirurgicales;dos
2018;8622B;Activités chirurgicales;corps entier
2018;8622B;Activités chirurgicales;association de plusieurs syndromes du tableau
2018;8622C;Autres activités des médecins spécialistes;épaule
2018;8622C;Autres activités des médecins spécialistes;coude
2018;8622C;Autres activités des médecins spécialistes;poignet, main, doigt
2018;8622C;Autres activités des médecins spécialistes;genou
2018;8622C;Autres activités des médecins spécialistes;cheville, pied
2018;8622C;Autres activités des médecins spécialistes;dos
2018;8622C;Autres activités des médecins spécialistes;corps entier
2018;8622C;Autres activités des médecins spécialistes;association de plusieurs syndromes du tableau
2018;8623Z;Pratique dentaire;épaule
2018;8623Z;Pratique dentaire;coude
2018;8623Z;Pratique dentaire;poignet, main, doigt
2018;8623Z;Pratique dentaire;genou
2018;8623Z;Pratique dentaire;cheville, pied
2018;8623Z;Pratique dentaire;dos
2018;8623Z;Pratique dentaire;corps entier
2018;8623Z;Pratique dentaire;association de plusieurs syndromes du tableau
2018;8690A;Ambulances;épaule
2018;8690A;Ambulances;coude
2018;8690A;Ambulances;poignet, main, doigt
2018;8690A;Ambulances;genou
2018;8690A;Ambulances;cheville, pied
2018;8690A;Ambulances;dos
2018;8690A;Ambulances;corps entier
2018;8690A;Ambulances;association de plusieurs syndromes du tableau
2018;8690B;Laboratoires d'analyses médicales;épaule
2018;8690B;Laboratoires d'analyses médicales;coude
2018;8690B;Laboratoires d'analyses médicales;poignet, main, doigt
2018;8690B;Laboratoires d'analyses médicales;genou
2018;8690B;Laboratoires d'analyses médicales;cheville, pied
2018;8690B;Laboratoires d'analyses médicales;dos
2018;8690B;Laboratoires d'analyses médicales;corps entier
2018;8690B;Laboratoires d'analyses médicales;association de plusieurs syndromes du tableau
2018;8690C;Centres de collecte et banques d'organes;épaule
2018;8690C;Centres de collecte et banques d'organes;coude
2018;8690C;Centres de collecte et banques d'organes;poignet, main, doigt
2018;8690C;Centres de collecte et banques d'organes;genou
2018;8690C;Centres de collecte et banques d'organes;cheville, pied
2018;8690C;Centres de collecte et banques d'organes;dos
2018;8690C;Centres de collecte et banques d'organes;corps entier
2018;8690C;Centres de collecte et banques d'organes;association de plusieurs syndromes du tableau
2018;8690D;Activités des infirmiers et des sages-femmes;épaule
2018;8690D;Activités des infirmiers et des sages-femmes;coude
2018;8690D;Activités des infirmiers et des sages-femmes;poignet, main, doigt
2018;8690D;Activités des infirmiers et des sages-femmes;genou
2018;8690D;Activités des infirmiers et des sages-femmes;cheville, pied
2018;8690D;Activités des infirmiers et des sages-femmes;dos
2018;8690D;Activités des infirmiers et des sages-femmes;corps entier
2018;8690D;Activités des infirmiers et des sages-femmes;association de plusieurs syndromes du tableau
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;épaule
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;coude
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;poignet, main, doigt
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;genou
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;cheville, pied
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;dos
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;corps entier
2018;8690E;Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues;association de plusieurs syndromes du tableau
2018;8690F;Activités de santé humaine non classées ailleurs;épaule
2018;8690F;Activités de santé humaine non classées ailleurs;coude
2018;8690F;Activités de santé humaine non classées ailleurs;poignet, main, doigt
2018;8690F;Activités de santé humaine non classées ailleurs;genou
2018;8690F;Activités de santé humaine non classées ailleurs;cheville, pied
2018;8690F;Activités de santé humaine non classées ailleurs;dos
2018;8690F;Activités de santé humaine non classées ailleurs;corps entier
2018;8690F;Activités de santé humaine non classées ailleurs;association de plusieurs syndromes du tableau
2018;8710A;Hébergement médicalisé pour personnes âgées;épaule
2018;8710A;Hébergement médicalisé pour personnes âgées;coude
2018;8710A;Hébergement médicalisé pour personnes âgées;poignet, main, doigt
2018;8710A;Hébergement médicalisé pour personnes âgées;genou
2018;8710A;Hébergement médicalisé pour personnes âgées;cheville, pied
2018;8710A;Hébergement médicalisé pour personnes âgées;dos
2018;8710A;Hébergement médicalisé pour personnes âgées;corps entier
2018;8710A;Hébergement médicalisé pour personnes âgées;association de plusieurs syndromes du tableau
2018;8710B;Hébergement médicalisé pour enfants handicapés;épaule
2018;8710B;Hébergement médicalisé pour enfants handicapés;coude
2018;8710B;Hébergement médicalisé pour enfants handicapés;poignet, main, doigt
2018;8710B;Hébergement médicalisé pour enfants handicapés;genou
2018;8710B;Hébergement médicalisé pour enfants handicapés;cheville, pied
2018;8710B;Hébergement médicalisé pour enfants handicapés;dos
2018;8710B;Hébergement médicalisé pour enfants handicapés;corps entier
2018;8710B;Hébergement médicalisé pour enfants handicapés;association de plusieurs syndromes du tableau
2018;8710C;Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé;épaule
2018;8710C;Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé;coude
2018;8710C;Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé;poignet, main, doigt
