annee;code_NAF5;libelle_NAF5;risque;nb_jours_arret_travail
2022;2410Z;Sidérurgie;Accidents de trajet;3903.0
2022;2410Z;Sidérurgie;Accidents du travail;37343.0
2022;2410Z;Sidérurgie;Maladies professionnelles;10938.0
2022;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;Accidents de trajet;1402.0
2022;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;Accidents du travail;10519.0
2022;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;Maladies professionnelles;10933.0
2022;2431Z;Étirage à froid de barres;Accidents de trajet;63.0
2022;2431Z;Étirage à froid de barres;Accidents du travail;709.0
2022;2431Z;Étirage à froid de barres;Maladies professionnelles;234.0
2022;2432Z;Laminage à froid de feuillards;Accidents de trajet;445.0
2022;2432Z;Laminage à froid de feuillards;Accidents du travail;2246.0
2022;2432Z;Laminage à froid de feuillards;Maladies professionnelles;0.0
2022;2433Z;Profilage à froid par formage ou pliage;Accidents de trajet;1331.0
2022;2433Z;Profilage à froid par formage ou pliage;Accidents du travail;9954.0
2022;2433Z;Profilage à froid par formage ou pliage;Maladies professionnelles;3943.0
2022;2434Z;Tréfilage à froid;Accidents de trajet;187.0
2022;2434Z;Tréfilage à froid;Accidents du travail;2300.0
2022;2434Z;Tréfilage à froid;Maladies professionnelles;2151.0
2022;2441Z;Production de métaux précieux;Accidents de trajet;10.0
2022;2441Z;Production de métaux précieux;Accidents du travail;0.0
2022;2441Z;Production de métaux précieux;Maladies professionnelles;0.0
2022;2442Z;Métallurgie de l'aluminium;Accidents de trajet;1717.0
2022;2442Z;Métallurgie de l'aluminium;Accidents du travail;17377.0
2022;2442Z;Métallurgie de l'aluminium;Maladies professionnelles;7682.0
2022;2443Z;Métallurgie du plomb, du zinc ou de l'étain;Accidents de trajet;508.0
2022;2443Z;Métallurgie du plomb, du zinc ou de l'étain;Accidents du travail;4896.0
2022;2443Z;Métallurgie du plomb, du zinc ou de l'étain;Maladies professionnelles;852.0
2022;2444Z;Métallurgie du cuivre;Accidents de trajet;739.0
2022;2444Z;Métallurgie du cuivre;Accidents du travail;8526.0
2022;2444Z;Métallurgie du cuivre;Maladies professionnelles;2527.0
2022;2445Z;Métallurgie des autres métaux non ferreux;Accidents de trajet;1215.0
2022;2445Z;Métallurgie des autres métaux non ferreux;Accidents du travail;4359.0
2022;2445Z;Métallurgie des autres métaux non ferreux;Maladies professionnelles;3616.0
2022;2446Z;Élaboration et transformation de matières nucléaires;Accidents de trajet;1912.0
2022;2446Z;Élaboration et transformation de matières nucléaires;Accidents du travail;3139.0
2022;2446Z;Élaboration et transformation de matières nucléaires;Maladies professionnelles;1923.0
2022;2451Z;Fonderie de fonte;Accidents de trajet;1806.0
2022;2451Z;Fonderie de fonte;Accidents du travail;27016.0
2022;2451Z;Fonderie de fonte;Maladies professionnelles;20497.0
2022;2452Z;Fonderie d'acier;Accidents de trajet;517.0
2022;2452Z;Fonderie d'acier;Accidents du travail;12748.0
2022;2452Z;Fonderie d'acier;Maladies professionnelles;7710.0
2022;2453Z;Fonderie de métaux légers;Accidents de trajet;1773.0
2022;2453Z;Fonderie de métaux légers;Accidents du travail;23544.0
2022;2453Z;Fonderie de métaux légers;Maladies professionnelles;13154.0
2022;2454Z;Fonderie d'autres métaux non ferreux;Accidents de trajet;1559.0
2022;2454Z;Fonderie d'autres métaux non ferreux;Accidents du travail;9148.0
2022;2454Z;Fonderie d'autres métaux non ferreux;Maladies professionnelles;5111.0
2022;2511Z;Fabrication de structures métalliques et de parties de structures;Accidents de trajet;13863.0
2022;2511Z;Fabrication de structures métalliques et de parties de structures;Accidents du travail;192883.0
2022;2511Z;Fabrication de structures métalliques et de parties de structures;Maladies professionnelles;70104.0
2022;2512Z;Fabrication de portes et fenêtres en métal;Accidents de trajet;4762.0
2022;2512Z;Fabrication de portes et fenêtres en métal;Accidents du travail;74230.0
2022;2512Z;Fabrication de portes et fenêtres en métal;Maladies professionnelles;29353.0
2022;2521Z;Fabrication de radiateurs et de chaudières pour le chauffage central;Accidents de trajet;742.0
2022;2521Z;Fabrication de radiateurs et de chaudières pour le chauffage central;Accidents du travail;5524.0
2022;2521Z;Fabrication de radiateurs et de chaudières pour le chauffage central;Maladies professionnelles;4951.0
2022;2529Z;Fabrication d'autres réservoirs, citernes et conteneurs métalliques;Accidents de trajet;1564.0
2022;2529Z;Fabrication d'autres réservoirs, citernes et conteneurs métalliques;Accidents du travail;14657.0
2022;2529Z;Fabrication d'autres réservoirs, citernes et conteneurs métalliques;Maladies professionnelles;6667.0
2022;2530Z;Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central;Accidents de trajet;
2022;2530Z;Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central;Accidents du travail;
2022;2530Z;Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central;Maladies professionnelles;
2022;2540Z;Fabrication d'armes et de munitions;Accidents de trajet;687.0
2022;2540Z;Fabrication d'armes et de munitions;Accidents du travail;1444.0
2022;2540Z;Fabrication d'armes et de munitions;Maladies professionnelles;970.0
2022;2550A;"Forge, estampage, matriçage ; métallurgie des poudres";Accidents de trajet;1982.0
2022;2550A;"Forge, estampage, matriçage ; métallurgie des poudres";Accidents du travail;21731.0
2022;2550A;"Forge, estampage, matriçage ; métallurgie des poudres";Maladies professionnelles;11907.0
2022;2550B;Découpage, emboutissage;Accidents de trajet;4071.0
2022;2550B;Découpage, emboutissage;Accidents du travail;73589.0
2022;2550B;Découpage, emboutissage;Maladies professionnelles;36422.0
2022;2561Z;Traitement et revêtement des métaux;Accidents de trajet;7926.0
2022;2561Z;Traitement et revêtement des métaux;Accidents du travail;89397.0
2022;2561Z;Traitement et revêtement des métaux;Maladies professionnelles;34621.0
2022;2562A;Décolletage;Accidents de trajet;1455.0
2022;2562A;Décolletage;Accidents du travail;14573.0
2022;2562A;Décolletage;Maladies professionnelles;9106.0
2022;2562B;Mécanique industrielle;Accidents de trajet;16495.0
2022;2562B;Mécanique industrielle;Accidents du travail;128427.0
2022;2562B;Mécanique industrielle;Maladies professionnelles;62781.0
2022;2571Z;Fabrication de coutellerie;Accidents de trajet;66.0
2022;2571Z;Fabrication de coutellerie;Accidents du travail;2439.0
2022;2571Z;Fabrication de coutellerie;Maladies professionnelles;362.0
2022;2572Z;Fabrication de serrures et de ferrures;Accidents de trajet;1096.0
2022;2572Z;Fabrication de serrures et de ferrures;Accidents du travail;10234.0
2022;2572Z;Fabrication de serrures et de ferrures;Maladies professionnelles;12063.0
2022;2573A;Fabrication de moules et modèles;Accidents de trajet;976.0
2022;2573A;Fabrication de moules et modèles;Accidents du travail;8340.0
2022;2573A;Fabrication de moules et modèles;Maladies professionnelles;7546.0
2022;2573B;Fabrication d'autres outillages;Accidents de trajet;2976.0
2022;2573B;Fabrication d'autres outillages;Accidents du travail;14237.0
2022;2573B;Fabrication d'autres outillages;Maladies professionnelles;8290.0
2022;2591Z;Fabrication de fûts et emballages métalliques similaires;Accidents de trajet;72.0
2022;2591Z;Fabrication de fûts et emballages métalliques similaires;Accidents du travail;1128.0
2022;2591Z;Fabrication de fûts et emballages métalliques similaires;Maladies professionnelles;810.0
2022;2592Z;Fabrication d'emballages métalliques légers;Accidents de trajet;577.0
2022;2592Z;Fabrication d'emballages métalliques légers;Accidents du travail;9992.0
2022;2592Z;Fabrication d'emballages métalliques légers;Maladies professionnelles;11445.0
2022;2593Z;Fabrication d'articles en fils métalliques, de chaînes et de ressorts;Accidents de trajet;3016.0
2022;2593Z;Fabrication d'articles en fils métalliques, de chaînes et de ressorts;Accidents du travail;44262.0
2022;2593Z;Fabrication d'articles en fils métalliques, de chaînes et de ressorts;Maladies professionnelles;12112.0
2022;2594Z;Fabrication de vis et de boulons;Accidents de trajet;1968.0
2022;2594Z;Fabrication de vis et de boulons;Accidents du travail;14822.0
2022;2594Z;Fabrication de vis et de boulons;Maladies professionnelles;8267.0
2022;2599A;Fabrication d'articles métalliques ménagers;Accidents de trajet;701.0
2022;2599A;Fabrication d'articles métalliques ménagers;Accidents du travail;6784.0
2022;2599A;Fabrication d'articles métalliques ménagers;Maladies professionnelles;5026.0
2022;2599B;Fabrication d'autres articles métalliques;Accidents de trajet;4857.0
2022;2599B;Fabrication d'autres articles métalliques;Accidents du travail;42050.0
2022;2599B;Fabrication d'autres articles métalliques;Maladies professionnelles;21973.0
2022;2611Z;Fabrication de composants électroniques;Accidents de trajet;4604.0
2022;2611Z;Fabrication de composants électroniques;Accidents du travail;18534.0
2022;2611Z;Fabrication de composants électroniques;Maladies professionnelles;14643.0
2022;2612Z;Fabrication de cartes électroniques assemblées;Accidents de trajet;3068.0
2022;2612Z;Fabrication de cartes électroniques assemblées;Accidents du travail;11668.0
2022;2612Z;Fabrication de cartes électroniques assemblées;Maladies professionnelles;20882.0
2022;2620Z;Fabrication d'ordinateurs et d'équipements périphériques;Accidents de trajet;421.0
2022;2620Z;Fabrication d'ordinateurs et d'équipements périphériques;Accidents du travail;3615.0
2022;2620Z;Fabrication d'ordinateurs et d'équipements périphériques;Maladies professionnelles;2195.0
2022;2630Z;Fabrication d'équipements de communication;Accidents de trajet;2768.0
2022;2630Z;Fabrication d'équipements de communication;Accidents du travail;7627.0
2022;2630Z;Fabrication d'équipements de communication;Maladies professionnelles;4393.0
2022;2640Z;Fabrication de produits électroniques grand public;Accidents de trajet;559.0
2022;2640Z;Fabrication de produits électroniques grand public;Accidents du travail;2062.0
2022;2640Z;Fabrication de produits électroniques grand public;Maladies professionnelles;993.0
2022;2651A;Fabrication d'équipements d'aide à la navigation;Accidents de trajet;3419.0
2022;2651A;Fabrication d'équipements d'aide à la navigation;Accidents du travail;6066.0
2022;2651A;Fabrication d'équipements d'aide à la navigation;Maladies professionnelles;2118.0
2022;2651B;Fabrication d'instrumentation scientifique et technique;Accidents de trajet;3862.0
2022;2651B;Fabrication d'instrumentation scientifique et technique;Accidents du travail;14605.0
2022;2651B;Fabrication d'instrumentation scientifique et technique;Maladies professionnelles;11747.0
2022;2652Z;Horlogerie;Accidents de trajet;178.0
2022;2652Z;Horlogerie;Accidents du travail;1432.0
2022;2652Z;Horlogerie;Maladies professionnelles;1316.0
2022;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Accidents de trajet;193.0
2022;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Accidents du travail;2062.0
2022;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;Maladies professionnelles;1702.0
2022;2670Z;Fabrication de matériels optique et photographique;Accidents de trajet;1022.0
2022;2670Z;Fabrication de matériels optique et photographique;Accidents du travail;828.0
2022;2670Z;Fabrication de matériels optique et photographique;Maladies professionnelles;866.0
2022;2680Z;Fabrication de supports magnétiques et optiques;Accidents de trajet;302.0
2022;2680Z;Fabrication de supports magnétiques et optiques;Accidents du travail;10.0
2022;2680Z;Fabrication de supports magnétiques et optiques;Maladies professionnelles;0.0
2022;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Accidents de trajet;1916.0
2022;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Accidents du travail;15075.0
2022;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;Maladies professionnelles;18965.0
2022;2712Z;Fabrication de matériel de distribution et de commande électrique;Accidents de trajet;5810.0
2022;2712Z;Fabrication de matériel de distribution et de commande électrique;Accidents du travail;25133.0
2022;2712Z;Fabrication de matériel de distribution et de commande électrique;Maladies professionnelles;44222.0
2022;2720Z;Fabrication de piles et d'accumulateurs électriques;Accidents de trajet;1795.0
2022;2720Z;Fabrication de piles et d'accumulateurs électriques;Accidents du travail;5136.0
2022;2720Z;Fabrication de piles et d'accumulateurs électriques;Maladies professionnelles;5112.0
2022;2731Z;Fabrication de câbles de fibres optiques;Accidents de trajet;5.0
2022;2731Z;Fabrication de câbles de fibres optiques;Accidents du travail;1699.0
2022;2731Z;Fabrication de câbles de fibres optiques;Maladies professionnelles;2195.0
2022;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Accidents de trajet;2270.0
2022;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Accidents du travail;17603.0
2022;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;Maladies professionnelles;7681.0
2022;2733Z;Fabrication de matériel d'installation électrique;Accidents de trajet;2739.0
2022;2733Z;Fabrication de matériel d'installation électrique;Accidents du travail;11389.0
2022;2733Z;Fabrication de matériel d'installation électrique;Maladies professionnelles;16242.0
2022;2740Z;Fabrication d'appareils d'éclairage électrique;Accidents de trajet;2901.0
2022;2740Z;Fabrication d'appareils d'éclairage électrique;Accidents du travail;23159.0
2022;2740Z;Fabrication d'appareils d'éclairage électrique;Maladies professionnelles;20408.0
2022;2751Z;Fabrication d'appareils électroménagers;Accidents de trajet;1950.0
2022;2751Z;Fabrication d'appareils électroménagers;Accidents du travail;14498.0
2022;2751Z;Fabrication d'appareils électroménagers;Maladies professionnelles;11281.0
2022;2752Z;Fabrication d'appareils ménagers non électriques;Accidents de trajet;287.0
2022;2752Z;Fabrication d'appareils ménagers non électriques;Accidents du travail;4366.0
2022;2752Z;Fabrication d'appareils ménagers non électriques;Maladies professionnelles;1694.0
2022;2790Z;Fabrication d'autres matériels électriques;Accidents de trajet;2906.0
2022;2790Z;Fabrication d'autres matériels électriques;Accidents du travail;12030.0
2022;2790Z;Fabrication d'autres matériels électriques;Maladies professionnelles;10168.0
2022;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Accidents de trajet;2805.0
2022;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Accidents du travail;10877.0
2022;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;Maladies professionnelles;7624.0
2022;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Accidents de trajet;1431.0
2022;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Accidents du travail;8505.0
2022;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;Maladies professionnelles;5406.0
2022;2813Z;Fabrication d'autres pompes et compresseurs;Accidents de trajet;2227.0
2022;2813Z;Fabrication d'autres pompes et compresseurs;Accidents du travail;9688.0
2022;2813Z;Fabrication d'autres pompes et compresseurs;Maladies professionnelles;16050.0
2022;2814Z;Fabrication d'autres articles de robinetterie;Accidents de trajet;1151.0
2022;2814Z;Fabrication d'autres articles de robinetterie;Accidents du travail;15575.0
2022;2814Z;Fabrication d'autres articles de robinetterie;Maladies professionnelles;6969.0
2022;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;Accidents de trajet;3391.0
2022;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;Accidents du travail;17872.0
2022;2815Z;Fabrication d'engrenages et d'organes mécaniques de transmission;Maladies professionnelles;11892.0
2022;2821Z;Fabrication de fours et brûleurs;Accidents de trajet;487.0
2022;2821Z;Fabrication de fours et brûleurs;Accidents du travail;2350.0
2022;2821Z;Fabrication de fours et brûleurs;Maladies professionnelles;3272.0
2022;2822Z;Fabrication de matériel de levage et de manutention;Accidents de trajet;4127.0
2022;2822Z;Fabrication de matériel de levage et de manutention;Accidents du travail;42712.0
2022;2822Z;Fabrication de matériel de levage et de manutention;Maladies professionnelles;22051.0
2022;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Accidents de trajet;78.0
2022;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Accidents du travail;1793.0
2022;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);Maladies professionnelles;1445.0
2022;2824Z;Fabrication d'outillage portatif à moteur incorporé;Accidents de trajet;148.0
2022;2824Z;Fabrication d'outillage portatif à moteur incorporé;Accidents du travail;966.0
2022;2824Z;Fabrication d'outillage portatif à moteur incorporé;Maladies professionnelles;363.0
2022;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Accidents de trajet;2690.0
2022;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Accidents du travail;34687.0
2022;2825Z;Fabrication d'équipements aérauliques et frigorifiques industriels;Maladies professionnelles;17682.0
2022;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Accidents de trajet;692.0
2022;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Accidents du travail;6933.0
2022;2829A;Fabrication d'équipements d'emballage, de conditionnement et de pesage;Maladies professionnelles;3716.0
2022;2829B;Fabrication d'autres machines d'usage général;Accidents de trajet;1864.0
2022;2829B;Fabrication d'autres machines d'usage général;Accidents du travail;19031.0
2022;2829B;Fabrication d'autres machines d'usage général;Maladies professionnelles;11346.0
2022;2830Z;Fabrication de machines agricoles et forestières;Accidents de trajet;4615.0
2022;2830Z;Fabrication de machines agricoles et forestières;Accidents du travail;52246.0
2022;2830Z;Fabrication de machines agricoles et forestières;Maladies professionnelles;26341.0
2022;2841Z;Fabrication de machines-outils pour le travail des métaux;Accidents de trajet;162.0
2022;2841Z;Fabrication de machines-outils pour le travail des métaux;Accidents du travail;6019.0
2022;2841Z;Fabrication de machines-outils pour le travail des métaux;Maladies professionnelles;2881.0
2022;2849Z;Fabrication d'autres machines-outils;Accidents de trajet;67.0
2022;2849Z;Fabrication d'autres machines-outils;Accidents du travail;2429.0
2022;2849Z;Fabrication d'autres machines-outils;Maladies professionnelles;913.0
2022;2891Z;Fabrication de machines pour la métallurgie;Accidents de trajet;0.0
2022;2891Z;Fabrication de machines pour la métallurgie;Accidents du travail;987.0
2022;2891Z;Fabrication de machines pour la métallurgie;Maladies professionnelles;414.0
2022;2892Z;Fabrication de machines pour l'extraction ou la construction;Accidents de trajet;3354.0
2022;2892Z;Fabrication de machines pour l'extraction ou la construction;Accidents du travail;14307.0
2022;2892Z;Fabrication de machines pour l'extraction ou la construction;Maladies professionnelles;7928.0
2022;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Accidents de trajet;1877.0
2022;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Accidents du travail;18839.0
2022;2893Z;Fabrication de machines pour l'industrie agro-alimentaire;Maladies professionnelles;11320.0
2022;2894Z;Fabrication de machines pour les industries textiles;Accidents de trajet;538.0
2022;2894Z;Fabrication de machines pour les industries textiles;Accidents du travail;2410.0
2022;2894Z;Fabrication de machines pour les industries textiles;Maladies professionnelles;763.0
2022;2895Z;Fabrication de machines pour les industries du papier et du carton;Accidents de trajet;100.0
2022;2895Z;Fabrication de machines pour les industries du papier et du carton;Accidents du travail;3163.0
2022;2895Z;Fabrication de machines pour les industries du papier et du carton;Maladies professionnelles;730.0
2022;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Accidents de trajet;524.0
2022;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Accidents du travail;2330.0
2022;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;Maladies professionnelles;0.0
2022;2899A;Fabrication de machines d'imprimerie;Accidents de trajet;53.0
2022;2899A;Fabrication de machines d'imprimerie;Accidents du travail;959.0
2022;2899A;Fabrication de machines d'imprimerie;Maladies professionnelles;365.0
2022;2899B;Fabrication d'autres machines spécialisées;Accidents de trajet;1140.0
2022;2899B;Fabrication d'autres machines spécialisées;Accidents du travail;10236.0
2022;2899B;Fabrication d'autres machines spécialisées;Maladies professionnelles;4103.0
2022;2910Z;Construction de véhicules automobiles;Accidents de trajet;16645.0
2022;2910Z;Construction de véhicules automobiles;Accidents du travail;73417.0
2022;2910Z;Construction de véhicules automobiles;Maladies professionnelles;88934.0
2022;2920Z;Fabrication de carrosseries et remorques;Accidents de trajet;5956.0
2022;2920Z;Fabrication de carrosseries et remorques;Accidents du travail;91732.0
2022;2920Z;Fabrication de carrosseries et remorques;Maladies professionnelles;47253.0
2022;2931Z;Fabrication d'équipements électriques et électroniques automobiles;Accidents de trajet;2464.0
2022;2931Z;Fabrication d'équipements électriques et électroniques automobiles;Accidents du travail;11563.0
2022;2931Z;Fabrication d'équipements électriques et électroniques automobiles;Maladies professionnelles;18621.0
2022;2932Z;Fabrication d'autres équipements automobiles;Accidents de trajet;17786.0
2022;2932Z;Fabrication d'autres équipements automobiles;Accidents du travail;96471.0
2022;2932Z;Fabrication d'autres équipements automobiles;Maladies professionnelles;127521.0
2022;3011Z;Construction de navires et de structures flottantes;Accidents de trajet;2928.0
2022;3011Z;Construction de navires et de structures flottantes;Accidents du travail;18060.0
2022;3011Z;Construction de navires et de structures flottantes;Maladies professionnelles;10098.0
2022;3012Z;Construction de bateaux de plaisance;Accidents de trajet;3477.0
2022;3012Z;Construction de bateaux de plaisance;Accidents du travail;31230.0
2022;3012Z;Construction de bateaux de plaisance;Maladies professionnelles;29655.0
2022;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;Accidents de trajet;1510.0
2022;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;Accidents du travail;9448.0
2022;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;Maladies professionnelles;5537.0
2022;3030Z;Construction aéronautique et spatiale;Accidents de trajet;24291.0
2022;3030Z;Construction aéronautique et spatiale;Accidents du travail;50903.0
2022;3030Z;Construction aéronautique et spatiale;Maladies professionnelles;35617.0
2022;3040Z;Construction de véhicules militaires de combat;Accidents de trajet;70.0
2022;3040Z;Construction de véhicules militaires de combat;Accidents du travail;3671.0
2022;3040Z;Construction de véhicules militaires de combat;Maladies professionnelles;4435.0
2022;3091Z;Fabrication de motocycles;Accidents de trajet;603.0
2022;3091Z;Fabrication de motocycles;Accidents du travail;2441.0
2022;3091Z;Fabrication de motocycles;Maladies professionnelles;2457.0
2022;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;Accidents de trajet;507.0
2022;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;Accidents du travail;4222.0
2022;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;Maladies professionnelles;2286.0
2022;3099Z;Fabrication d'autres équipements de transport n.c.a.;Accidents de trajet;16.0
2022;3099Z;Fabrication d'autres équipements de transport n.c.a.;Accidents du travail;397.0
2022;3099Z;Fabrication d'autres équipements de transport n.c.a.;Maladies professionnelles;0.0
2022;3101Z;Fabrication de meubles de bureau et de magasin;Accidents de trajet;1514.0
2022;3101Z;Fabrication de meubles de bureau et de magasin;Accidents du travail;28410.0
2022;3101Z;Fabrication de meubles de bureau et de magasin;Maladies professionnelles;16039.0
2022;3102Z;Fabrication de meubles de cuisine;Accidents de trajet;2371.0
2022;3102Z;Fabrication de meubles de cuisine;Accidents du travail;16754.0
2022;3102Z;Fabrication de meubles de cuisine;Maladies professionnelles;8652.0
2022;3103Z;Fabrication de matelas;Accidents de trajet;651.0
2022;3103Z;Fabrication de matelas;Accidents du travail;11236.0
2022;3103Z;Fabrication de matelas;Maladies professionnelles;6484.0
2022;3109A;Fabrication de sièges d'ameublement d'intérieur;Accidents de trajet;513.0
2022;3109A;Fabrication de sièges d'ameublement d'intérieur;Accidents du travail;7009.0
2022;3109A;Fabrication de sièges d'ameublement d'intérieur;Maladies professionnelles;5143.0
2022;3109B;Fabrication d'autres meubles et industries connexes de l'ameublement;Accidents de trajet;5030.0
2022;3109B;Fabrication d'autres meubles et industries connexes de l'ameublement;Accidents du travail;44778.0
2022;3109B;Fabrication d'autres meubles et industries connexes de l'ameublement;Maladies professionnelles;20122.0
2022;3211Z;Frappe de monnaie;Accidents de trajet;
2022;3211Z;Frappe de monnaie;Accidents du travail;
2022;3211Z;Frappe de monnaie;Maladies professionnelles;
2022;3212Z;Fabrication d'articles de joaillerie et bijouterie;Accidents de trajet;2282.0
2022;3212Z;Fabrication d'articles de joaillerie et bijouterie;Accidents du travail;4585.0
2022;3212Z;Fabrication d'articles de joaillerie et bijouterie;Maladies professionnelles;3705.0
2022;3213Z;Fabrication d'articles de bijouterie fantaisie et articles similaires;Accidents de trajet;854.0
2022;3213Z;Fabrication d'articles de bijouterie fantaisie et articles similaires;Accidents du travail;754.0
2022;3213Z;Fabrication d'articles de bijouterie fantaisie et articles similaires;Maladies professionnelles;392.0
2022;3220Z;Fabrication d'instruments de musique;Accidents de trajet;260.0
2022;3220Z;Fabrication d'instruments de musique;Accidents du travail;1841.0
2022;3220Z;Fabrication d'instruments de musique;Maladies professionnelles;4060.0
2022;3230Z;Fabrication d'articles de sport;Accidents de trajet;1378.0
2022;3230Z;Fabrication d'articles de sport;Accidents du travail;8105.0
2022;3230Z;Fabrication d'articles de sport;Maladies professionnelles;3730.0
2022;3240Z;Fabrication de jeux et jouets;Accidents de trajet;403.0
2022;3240Z;Fabrication de jeux et jouets;Accidents du travail;3762.0
2022;3240Z;Fabrication de jeux et jouets;Maladies professionnelles;1889.0
2022;3250A;Fabrication de matériel médico-chirurgical et dentaire;Accidents de trajet;15415.0
2022;3250A;Fabrication de matériel médico-chirurgical et dentaire;Accidents du travail;46757.0
2022;3250A;Fabrication de matériel médico-chirurgical et dentaire;Maladies professionnelles;41239.0
2022;3250B;Fabrication de lunettes;Accidents de trajet;1966.0
2022;3250B;Fabrication de lunettes;Accidents du travail;4634.0
2022;3250B;Fabrication de lunettes;Maladies professionnelles;5392.0
2022;3291Z;Fabrication d'articles de brosserie;Accidents de trajet;631.0
2022;3291Z;Fabrication d'articles de brosserie;Accidents du travail;3965.0
2022;3291Z;Fabrication d'articles de brosserie;Maladies professionnelles;3085.0
2022;3299Z;Autres activités manufacturières n.c.a.;Accidents de trajet;2306.0
2022;3299Z;Autres activités manufacturières n.c.a.;Accidents du travail;18506.0
2022;3299Z;Autres activités manufacturières n.c.a.;Maladies professionnelles;13062.0
2022;3311Z;Réparation d'ouvrages en métaux;Accidents de trajet;5036.0
2022;3311Z;Réparation d'ouvrages en métaux;Accidents du travail;38165.0
2022;3311Z;Réparation d'ouvrages en métaux;Maladies professionnelles;19231.0
2022;3312Z;Réparation de machines et équipements mécaniques;Accidents de trajet;10242.0
2022;3312Z;Réparation de machines et équipements mécaniques;Accidents du travail;95719.0
2022;3312Z;Réparation de machines et équipements mécaniques;Maladies professionnelles;26991.0
2022;3313Z;Réparation de matériels électroniques et optiques;Accidents de trajet;803.0
2022;3313Z;Réparation de matériels électroniques et optiques;Accidents du travail;6110.0
2022;3313Z;Réparation de matériels électroniques et optiques;Maladies professionnelles;1524.0
2022;3314Z;Réparation d'équipements électriques;Accidents de trajet;1652.0
2022;3314Z;Réparation d'équipements électriques;Accidents du travail;17434.0
2022;3314Z;Réparation d'équipements électriques;Maladies professionnelles;5636.0
2022;3315Z;Réparation et maintenance navale;Accidents de trajet;3248.0
2022;3315Z;Réparation et maintenance navale;Accidents du travail;23057.0
2022;3315Z;Réparation et maintenance navale;Maladies professionnelles;3250.0
2022;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;Accidents de trajet;1899.0
2022;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;Accidents du travail;15812.0
2022;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;Maladies professionnelles;4275.0
2022;3317Z;Réparation et maintenance d'autres équipements de transport;Accidents de trajet;788.0
2022;3317Z;Réparation et maintenance d'autres équipements de transport;Accidents du travail;8081.0
2022;3317Z;Réparation et maintenance d'autres équipements de transport;Maladies professionnelles;1304.0
2022;3319Z;Réparation d'autres équipements;Accidents de trajet;604.0
2022;3319Z;Réparation d'autres équipements;Accidents du travail;7734.0
2022;3319Z;Réparation d'autres équipements;Maladies professionnelles;1367.0
2022;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;Accidents de trajet;11307.0
